"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786411410383356220","Fri May 03 15:04:04 +0000 2024","0","Airlangga mekanik handal andalan Golkar Kehandalannya menyetel mesin Golkar membawa Golkar finish di urutan kedua Pemilu lalu kini keadaannya diharapkan kembali bisa membawa Golkar juara di Pilkada 2024 @golkar_id https://t.co/KgofAaTmky","1786411410383356220","https://pbs.twimg.com/media/GMqbtDla4AA52FO.jpg","","in","","0","0","0","https://x.com/golkar_lki/status/1786411410383356220","1743834609354407936","golkar_lki"
"1786411344339853668","Fri May 03 15:03:49 +0000 2024","0","gue beneran di tahap lucu ama isi otak tuh kader golkar kek wei lo mau war buat ngelindungin idol lo atau jadi guru bahasa inggris dadakan si","1786411344339853668","","","in","","0","0","0","https://x.com/yunordinary/status/1786411344339853668","1346083625394061318","yunordinary"
"1786411139989151755","Fri May 03 15:03:00 +0000 2024","6","Teruntuk Garuda Muda terima kasih telah berjuang memberikan yang terbaik untuk Indonesia🇲🇨 Tetap kuat tetap semangat buktikan di pertandingan selanjutnya! #GolkarIndonesia #AirlanggaHartarto #TimnasU23 #TimnasOTWParis #GarudaMuda https://t.co/rrinOhTsZs","1786411139989151755","https://pbs.twimg.com/amplify_video_thumb/1786410906441879552/img/ng12c1wjMB6N-Ntv.jpg","","in","Jl Anggrek Neli Murni Jakarta ","0","0","1","https://x.com/golkar_id/status/1786411139989151755","1191570381099827200","golkar_id"
"1786400841420918817","Fri May 03 14:22:04 +0000 2024","0","Daerah Ini Bisa Jadi Percontohan Koalisi Gerindra-Golkar https://t.co/ij7wBqFmdj","1786400841420918817","","","in","Pekanbaru","0","0","0","https://x.com/Riau24Com/status/1786400841420918817","788744100","Riau24Com"
"1707929853494972628","Fri May 03 14:18:20 +0000 2024","0","@mukelujauuh @prophetofzorck 3. PKI akan menjadi partai besar saat ini bahkan bisa menyaingi PDIP atau Golkar. krna G30S/PKI melatarbelakangi bubarnya dan pemberantasan anggota dan simpatisan PKI 4. jika PKI masih ada PKI tidak sekejam yg dulu yg mana kalau masih kejam bisa dikecam oleh dunia inter","1786399901087309944","","mukelujauuh","in","JKT / BKS","0","0","0","https://x.com/walternestr/status/1786399901087309944","1172064048935915520","walternestr"
"1784744191127367754","Fri May 03 14:18:17 +0000 2024","2","@AyamSegar3 @H1m4_W4r1 @Adhi_Beka2 @Dargomb33306384 @_sekarkinanthi_ @jokowi @prabowo @Gerindra @bang_dasco @Dahnilanzar @andre_rosiade @CherylTanzil @grace_nat @kaesangp @psi_id @branjangankawat @RajaJuliAntoni @golkar_id @golkarpedia @hilalmultibiz @Bambangmulyonoo @gibran_tweet @DedynurPalakka ngopi dulu...abis itu lanjut lagi...gw cheering hima aja... https://t.co/F0hSzdr4Ol","1786399886629655032","https://pbs.twimg.com/tweet_video_thumb/GMqRN4KbUAAVuo2.jpg","AyamSegar3","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/snjayajonggrang/status/1786399886629655032","2882275784","snjayajonggrang"
"1784744191127367754","Fri May 03 14:16:49 +0000 2024","2","@H1m4_W4r1 @AyamSegar3 @Dargomb33306384 @_sekarkinanthi_ @jokowi @prabowo @Gerindra @bang_dasco @Dahnilanzar @andre_rosiade @CherylTanzil @grace_nat @kaesangp @psi_id @branjangankawat @RajaJuliAntoni @aariejazz @golkar_id @golkarpedia @03__nakula @hilalmultibiz @Bambangmulyonoo @PartBurungGalak @Miduk17 @Bara_Rc @BiLLRaY2019 @dewiirawan13 @DS_yantie @gibran_tweet @mikuroQ @Djeng_Hiz @DedynurPalakka @snjayajonggrang Woii uni di LN tuh semua satu pintu nggak ada bagian2nya yg berdiri sendiri. Walaupun Prof atau lab punya research project nggak bakalan liar tanpa kontrol univ. Memangnya fasilitas loe nggak dr uni. Semua tuh bayar termasuk library dan lab. Emangnya loe doang yg sekolah ","1786399519380586702","","H1m4_W4r1","in","Tapal Kuda, Indonesia","0","2","0","https://x.com/Adhi_Beka2/status/1786399519380586702","799637433847382017","Adhi_Beka2"
"1786398953287921736","Fri May 03 14:14:34 +0000 2024","0","PKS Cari Calon Wakil Walikota Pasangkan DR Ikhsan dengan Politisi Golkar di Pilwako Pekanbaru 2024 https://t.co/8iPmqWe7yc","1786398953287921736","","","in","Pekanbaru (Hotline 0761-36345)","0","0","0","https://x.com/tribun_PKU/status/1786398953287921736","1340908661418283008","tribun_PKU"
"1784744191127367754","Fri May 03 14:07:31 +0000 2024","1","@AyamSegar3 @H1m4_W4r1 @Adhi_Beka2 @Dargomb33306384 @_sekarkinanthi_ @jokowi @prabowo @Gerindra @bang_dasco @Dahnilanzar @andre_rosiade @CherylTanzil @grace_nat @kaesangp @psi_id @branjangankawat @RajaJuliAntoni @golkar_id @golkarpedia @hilalmultibiz @Bambangmulyonoo @gibran_tweet @DedynurPalakka halahh kontollll ","1786397178535260289","","AyamSegar3","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/snjayajonggrang/status/1786397178535260289","2882275784","snjayajonggrang"
"1786395936715153495","Fri May 03 14:02:35 +0000 2024","1","Siap Tampung Gibran Golkar Tegaskan Tak Ada Riak yang Menolak https://t.co/kZ8zZMIAw7 #beritasatu #news #berita","1786395936715153495","","","in","Jakarta","0","7","0","https://x.com/Beritasatu/status/1786395936715153495","154102750","Beritasatu"
"1786389403117715693","Fri May 03 13:57:33 +0000 2024","0","@bengkeldodo Secara historis Prabowo lebih dekat dengan Golkar . Knp PKS mau merapat ke Prabowo ? Krn dalam sejarahnya umat Islam Indonesia lebih menerima kelompok militer / Golkar dibanding PDIP. Hal itu sudah dibuktikan PKS tidak mau gabung Jokowi selama 10 tahun","1786394670005923918","","bengkeldodo","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/GakutoIgawa/status/1786394670005923918","1243990007913656320","GakutoIgawa"
"1786294594436817070","Fri May 03 13:53:59 +0000 2024","4","@albar3 @aji_irfanR @TirtoID punya kekuatan dan pengaruh di militer dekat dengan presiden maksudnya golkar? ","1786393772965916727","","albar3","in","ÜT: -6.143872,106.865157","0","0","0","https://x.com/vularoid/status/1786393772965916727","48956718","vularoid"
"1786393325467238633","Fri May 03 13:52:13 +0000 2024","2","Sambangi Kantor PKB Banten Airin Rachmi Diany Sebut Warna Tosca Sudah Sehati https://t.co/UYGu3gdpDy #golkarpedia #golkar #partaigolkar #airinrachmidiany https://t.co/S889IFOLRI","1786393325467238633","https://pbs.twimg.com/ext_tw_video_thumb/1786393303115800576/pu/img/hlAz3OYQ93fNFF4k.jpg","","in","","0","0","4","https://x.com/4_Golkar/status/1786393325467238633","1592138565479149568","4_Golkar"
"1786393074870145381","Fri May 03 13:51:13 +0000 2024","0","Paulus Henuk Bacabup Potensial Dapat Dukungan Prioritas dari PPP Golkar dan Gelora di Rote Ndao https://t.co/3QDmWbgBfa FaktaHukumNTT https://t.co/YbVPjhUvH2","1786393074870145381","https://pbs.twimg.com/media/GMqLCPyaYAAvwDk.jpg","","in","Denpasar Selatan, Indonesia","0","0","0","https://x.com/faktahukum_ntt/status/1786393074870145381","1148470320640081920","faktahukum_ntt"
"1784744191127367754","Fri May 03 13:40:08 +0000 2024","1","@H1m4_W4r1 @AyamSegar3 @Dargomb33306384 @_sekarkinanthi_ @jokowi @prabowo @Gerindra @bang_dasco @Dahnilanzar @andre_rosiade @CherylTanzil @grace_nat @kaesangp @psi_id @branjangankawat @RajaJuliAntoni @golkar_id @golkarpedia @hilalmultibiz @Bambangmulyonoo @gibran_tweet @DedynurPalakka @snjayajonggrang Kalau begitu loe dianggap buruh riset doang ","1786390287704887345","","H1m4_W4r1","in","Tapal Kuda, Indonesia","0","2","0","https://x.com/Adhi_Beka2/status/1786390287704887345","799637433847382017","Adhi_Beka2"
"1786387769889292532","Fri May 03 13:30:08 +0000 2024","0","Gerindra-Golkar Buka Peluang Koalisi di Pilkada Kabupaten Bogor - https://t.co/zQbuyOaz6U https://t.co/YWyf4BUDlA","1786387769889292532","https://pbs.twimg.com/media/GMqGNTkakAAM1PI.jpg","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/smartizen_/status/1786387769889292532","2714691272","smartizen_"
"1784744191127367754","Fri May 03 13:28:12 +0000 2024","2","@AyamSegar3 @Adhi_Beka2 @Dargomb33306384 @_sekarkinanthi_ @jokowi @prabowo @Gerindra @bang_dasco @Dahnilanzar @andre_rosiade @CherylTanzil @grace_nat @kaesangp @psi_id @branjangankawat @RajaJuliAntoni @golkar_id @golkarpedia @hilalmultibiz @Bambangmulyonoo @gibran_tweet @DedynurPalakka @snjayajonggrang Aye postdoc di kampus oiy &amp; digaji Om BEGOK dianggap sesama pekerja tp dngn grade gaji masih 80% dr associate lah. Fasilitas lengkap KAGAK BAYAR KULIAH kayak yg dibilang si THOLOL @Adhi_Beka2 Anyway lumayan unik &amp; lucu jga sih bermodal googling PostDoc Student &amp; ngajak nyolot","1786387283928907841","","AyamSegar3","in","Brussel, Belgia","0","2","1","https://x.com/H1m4_W4r1/status/1786387283928907841","1379044492464943104","H1m4_W4r1"
"1785948280339448117","Fri May 03 12:18:47 +0000 2024","0","@novusinvestire @PartaiSocmed Opung ma golkar ","1786369814539407360","","novusinvestire","in","","0","0","0","https://x.com/pur95455/status/1786369814539407360","1753348307873918976","pur95455"
"1786333851134115906","Fri May 03 12:13:21 +0000 2024","0","@haliday0147 @aniesbaswedan @cakimiNOW @Gerindra @golkar_id @psi_id @Official_PAN @florieliciouss @Far_Rida_ @ddiittanyaaja Mengkritik apa salahnya?","1786368447729045514","","haliday0147","in","","0","1","0","https://x.com/bdjkdkdgnd/status/1786368447729045514","2789837388","bdjkdkdgnd"
"1786333626143211752","Fri May 03 12:13:09 +0000 2024","0","@GlowTryz @cakimiNOW @jokowi @gibran_tweet @Gerindra @golkar_id @psi_id @Official_PAN @jenny_kof @Kalasuba2021 @StefanAntonio__ Mari kita tolak Gibran bapak Politik nepotisme Indonesia","1786368395325440136","","GlowTryz","in","","0","1","0","https://x.com/bdjkdkdgnd/status/1786368395325440136","2789837388","bdjkdkdgnd"
"1786333384534573245","Fri May 03 12:12:57 +0000 2024","0","@GwynxAsh @cakimiNOW @Gerindra @golkar_id @psi_id @Official_PAN @04_zainal @mimih6mei @sydneyzw Heh katanya mau merangkul semua sehingga gak ada oposisi?","1786368347954880811","","GwynxAsh","in","","0","1","0","https://x.com/bdjkdkdgnd/status/1786368347954880811","2789837388","bdjkdkdgnd"
"1786332987556323699","Fri May 03 12:12:46 +0000 2024","0","@gvfftj @cakimiNOW @Gerindra @golkar_id @psi_id @Official_PAN @__AnakKolong @BosPurwa @03__nakula Tidak ada alasan wowo dilantik","1786368299481395435","","gvfftj","in","","0","1","0","https://x.com/bdjkdkdgnd/status/1786368299481395435","2789837388","bdjkdkdgnd"
"1786331548192776548","Fri May 03 12:12:22 +0000 2024","0","@GlowTryz @cakimiNOW @jokowi @gibran_tweet @Gerindra @golkar_id @psi_id @Official_PAN @MuhiqR @NyaiiBubu Sholawat cak imin hanya bentuk lain kebebasan berekspresi","1786368200051237010","","GlowTryz","in","","0","1","0","https://x.com/bdjkdkdgnd/status/1786368200051237010","2789837388","bdjkdkdgnd"
