"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774793791435948045","Mon Apr 01 16:43:56 +0000 2024","0","@toe_giman Bukankah dia dulunya politisi salah satu partai pendukung 02 dan apakah benar anaknya di @Gerindra Sebaiknya para hakim yg katanya wakil Tuhan dimuka bumi tidak berlatarbelakang politisi masih banyak Putra terbaik bangsa yang tidak terikat trik dan intrik politik.","1774840128307126320","","toe_giman","in","","0","0","0","https://x.com/dt_madhan/status/1774840128307126320","1765215077291245569","dt_madhan"
"1774839405523403017","Mon Apr 01 16:41:03 +0000 2024","3","PDIP di kencingin neh ama KADER GERINDRA","1774839405523403017","","","in","","0","0","0","https://x.com/keepithink_crab/status/1774839405523403017","1138988249358196736","keepithink_crab"
"1774296405282320677","Mon Apr 01 16:40:29 +0000 2024","0","@y_ablack43 @are_inismyname @kegblgnunfaedh Bagi Fadly Zon Gerindra....uang pelicin adalah oli pembangunan.","1774839262225318259","","y_ablack43","in","","0","0","1","https://x.com/RudyCahyon37382/status/1774839262225318259","1642749276085448706","RudyCahyon37382"
"1774601207929262261","Mon Apr 01 16:34:19 +0000 2024","1","@Gerindra @prabowo Hati2 menghadapi cina. https://t.co/B2lzTgGN1L","1774837707560427738","https://pbs.twimg.com/media/GKF9fKlagAAa3So.jpg","Gerindra","in","","0","0","0","https://x.com/djoniecash2/status/1774837707560427738","1210505846553079808","djoniecash2"
"1774837425598263414","Mon Apr 01 16:33:11 +0000 2024","0","Rocky Gerung: Gerindra atau Prabowo Sudah Memutuskan untuk Tidak Melanjutkan IKN https://t.co/d1QuW7yQJd","1774837425598263414","","","in","","0","0","0","https://x.com/RepelitaO/status/1774837425598263414","1225432911899324419","RepelitaO"
"1774741786873024886","Mon Apr 01 16:27:59 +0000 2024","0","@BeautyToTheSkys @ggggggfrf3 @prabowo @gibran_tweet @Gerindra @PDemokrat @golkar_id @FaGtng @widarto63285827 @Marbot_Udien Yang kalah ga mau terima","1774836117025800438","","BeautyToTheSkys","in","pindahpindah","0","0","0","https://x.com/BethariSaras/status/1774836117025800438","2183597293","BethariSaras"
"1774835245596164297","Mon Apr 01 16:24:32 +0000 2024","137","Rocky Gerung: Gerindra atau Prabowo Sudah Memutuskan untuk Tidak Melanjutkan IKN https://t.co/kJaOUCQ4RW","1774835245596164297","","","in","","2","10","50","https://x.com/OposisiCerdas/status/1774835245596164297","887743587579944960","OposisiCerdas"
"1774244863082705220","Mon Apr 01 16:19:46 +0000 2024","0","@pakaipeci Yg korupsi bisa darimana Aja goblok aja koruptor di sangkut pautin... Nasdem PPP PDI Golkar Gerindra semuanya ada oknum korup","1774834046595719342","","pakaipeci","in","JAKARTA","0","0","0","https://x.com/sofriee/status/1774834046595719342","155154024","sofriee"
"1774833291956511205","Mon Apr 01 16:16:46 +0000 2024","0","INI AKUN RESMI PDIP: HAK ANGKET AKAN TETAP DILAKUKAN DEMI MENGOREKSI DAN MENGURAI DUGAAN KECURANGAN DI PEMILU 2024 YG HARUS DIBONGKAR SPY TDK TERJADI LAGI DI PEMILU² BERIKUTNYA #DukungHakAngketDPR #TolakPemiluCurang @Gerindra @habiburokhman https://t.co/tJtasjMO6G","1774833291956511205","","","in","","0","0","0","https://x.com/widarto63285827/status/1774833291956511205","1473607825725145090","widarto63285827"
"1774833100637327809","Mon Apr 01 16:16:00 +0000 2024","0","Rocky Gerung: Gerindra atau Prabowo Sudah Memutuskan untuk Tidak Melanjutkan IKN https://t.co/t6uGpB42dd https://t.co/t6uGpB42dd","1774833100637327809","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1774833100637327809","1636627729675337734","posaktualcom"
"1774741786873024886","Mon Apr 01 16:14:31 +0000 2024","0","@ggggggfrf3 @prabowo @gibran_tweet @Gerindra @PDemokrat @golkar_id @FaGtng @widarto63285827 @Marbot_Udien Yang curang jgn di ajak lagi","1774832727495414214","","ggggggfrf3","in","Metropolis/Smallville","0","1","0","https://x.com/BeautyToTheSkys/status/1774832727495414214","2779152061","BeautyToTheSkys"
"1757564393531797671","Mon Apr 01 16:02:39 +0000 2024","2","🇮🇩 #Indonesia ️ #PemiluSerentak2024 ️ Cámara de Representantes #DPR【580】 #IndonesiaMaju (de Prabowo y Gibran): Gerindra Golkar Demokrat PAN【280】(+19) #Perubahan (de Anies y Muhaimin): Nasdem PKB PKS 【190】(+23) Alianza de Ganjar y Mahfud: PDI-P PPP【110】( 37)","1774829742354469286","","ElectoPanorama","in","América Latina y el Caribe","0","0","0","https://x.com/ElectoPanorama/status/1774829742354469286","1345505364343742465","ElectoPanorama"
"1774829504894304314","Mon Apr 01 16:01:43 +0000 2024","8","Rocky Gerung: Gerindra atau Prabowo Sudah Memutuskan untuk Tidak Melanjutkan IKN https://t.co/W2VoeVmeWY","1774829504894304314","","","in","Indonesia","0","1","0","https://x.com/geloraco/status/1774829504894304314","3319260420","geloraco"
"1774801802569134448","Mon Apr 01 16:00:22 +0000 2024","1","@Gerindra @jokowi sudah tidak penting lagi setelah masa jabatan berakhir. Tidak akan mungkin ada matahari kembar. Terlebih lagi modelan orang kaya Bpk. @prabowo yang ambisius.","1774829166548119644","","Gerindra","in","Central Region, Singapore","0","0","0","https://x.com/DindaLaw88/status/1774829166548119644","1731115890815664128","DindaLaw88"
"1774828091543847342","Mon Apr 01 15:56:06 +0000 2024","0","Beda dengan Pilpres PDIP Buka Peluang Berkoalisi dengan Gerindra dan Golkar pada Pilkada 2024 https://t.co/4OGYIqtd8L #KLYNews","1774828091543847342","","","in","Jakarta","0","1","1","https://x.com/liputan6dotcom/status/1774828091543847342","47596019","liputan6dotcom"
"1774827564877717939","Mon Apr 01 15:54:00 +0000 2024","0","Pengamat Sebut Bukber Puan dan TKN Jadi Indikator Rekonsiliasi PDIP dan Gerindra #puan #TKN #PDIP #Gerindra https://t.co/g7UBs1RcxY","1774827564877717939","","","in","","0","0","0","https://x.com/sinpotv/status/1774827564877717939","1012174601055449088","sinpotv"
"1774711173847691650","Mon Apr 01 14:58:31 +0000 2024","0","@ariana_gerindra INI MUTUAL GW YG MANA","1774813602593275926","","ariana_gerindra","in","He/Him 18+","0","0","0","https://x.com/buuthill/status/1774813602593275926","1524310346290589696","buuthill"
"1774813141991649492","Mon Apr 01 14:58:09 +0000 2024","0","@puppophile WHY ADMIN GERINDRA SIH","1774813509194514464","","puppophile","in","","0","1","0","https://x.com/straiyn/status/1774813509194514464","1745874563324674048","straiyn"
"1774711173847691650","Mon Apr 01 14:55:02 +0000 2024","0","@ariana_gerindra Hah heh? Bingung banget siapa ternyata Ari Kocak amat usnnya wkwkwkwk mana stuck pula","1774812725560160364","","ariana_gerindra","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/21reasondd/status/1774812725560160364","1630193007835377665","21reasondd"
"1774811260707913949","Mon Apr 01 14:49:13 +0000 2024","0","PDIP Buka Peluang Rangkul Gerindra hingga Golkar di Pilkada 2024 Termasuk untuk Usung Khofifah https://t.co/SxvStXtwLX","1774811260707913949","","","in","Bandung, Indonesia","0","0","0","https://x.com/Bandung_Update/status/1774811260707913949","186230496","Bandung_Update"
"1774809403042210212","Mon Apr 01 14:41:50 +0000 2024","0","Tetap Tenang Dinyinyirin Sekjen PDIP Hasto Politikus Gerindra Salut Sikap Gibran sebagai Pemenang https://t.co/LwcPEAsBsx","1774809403042210212","","","in","","0","0","0","https://x.com/KangSarjono1/status/1774809403042210212","2230871244","KangSarjono1"
"1773774198013661564","Mon Apr 01 14:41:07 +0000 2024","0","@GlowTryz @Budiady5 @jokowi @Gerindra @golkar_id @psi_id @PDemokrat @triwul82 @cholilnafis @saidi_sudarsono knap gak protes waktu Gibran mnjadi cawapres. kn dlu mngakui tu bocah jadi cawapres..knpa mnntut Bru skrng..lawakkkk mmng","1774809220690686144","","GlowTryz","in","","0","0","0","https://x.com/faizalnana/status/1774809220690686144","942834030","faizalnana"
"1772138926813127156","Mon Apr 01 14:40:05 +0000 2024","0","@GlowTryz @MardaniAliSera @jokowi @prabowo @gibran_tweet @Gerindra @golkar_id @03__nakula @DS_yantie @__AnakKolong Ganjar dan Anies gak sadar apa ya kalo rakyat nggak mau sama 01 dan 03.. apalagi sekarang masih gak terima kekalahan makin muak pastinya dengan kelakuan2 Ganjar dan Anies","1774808963365962095","","GlowTryz","in","","0","0","0","https://x.com/faizalnana/status/1774808963365962095","942834030","faizalnana"
"1774806542505894149","Mon Apr 01 14:39:04 +0000 2024","0","@ariana_gerindra Penyebab ayam berkokok jam 2 pagi","1774808704074002600","","ariana_gerindra","in","","0","0","0","https://x.com/NaicraZ/status/1774808704074002600","986874287146455040","NaicraZ"
"1774808115126653370","Mon Apr 01 14:36:43 +0000 2024","0","Tetap Tenang Dinyinyirin Sekjen PDIP Hasto Politikus Gerindra Salut Sikap Gibran sebagai Pemenang https://t.co/F9LZNS7C4w https://t.co/9yExwbrj82","1774808115126653370","https://pbs.twimg.com/media/GKFikwkaoAAp3zJ.jpg","","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/suaranasional/status/1774808115126653370","2918142446","suaranasional"
"1774741786873024886","Mon Apr 01 14:35:11 +0000 2024","0","@ggggggfrf3 @prabowo @gibran_tweet @Gerindra @PDemokrat @golkar_id @FaGtng @widarto63285827 @Marbot_Udien Mereka lupa kali yak rakyat 96 juta pilih prabowo. Ganjar anis digabung suaranya enggak bisa ngalahin","1774807728629989805","","ggggggfrf3","in","","0","1","0","https://x.com/faizalnana/status/1774807728629989805","942834030","faizalnana"
"1774714126729957829","Mon Apr 01 14:33:43 +0000 2024","1","@Cintada16 Ini lelucon? Ini tuh suplemen buat @Gerindra min ","1774807359870890218","","Cintada16","in","","0","0","0","https://x.com/Sariden10687985/status/1774807359870890218","1353738857502580736","Sariden10687985"
"1774801802569134448","Mon Apr 01 14:15:16 +0000 2024","0","@Gerindra min minta hampers lebaran dong ️","1774802716394729850","","Gerindra","in","","0","0","0","https://x.com/fachrulrozs/status/1774802716394729850","701312407822405632","fachrulrozs"
"1774802236604133470","Mon Apr 01 14:13:22 +0000 2024","0","https://t.co/wob70w2Bcb Versi Deki Zaenal Mutaqin / Politisi Gerindra","1774802236604133470","","","in","Kuningan, Indonesia","0","0","1","https://x.com/kuninganmass/status/1774802236604133470","743824014632583168","kuninganmass"
"1774801802569134448","Mon Apr 01 14:11:44 +0000 2024","8","Setelah mengunjungi China Prabowo dijadwalkan akan bertolak ke Jepang pada 2-3 April dan bertemu Perdana Menteri Fumio Kishida di Tokyo.","1774801827470668010","","Gerindra","in","Indonesia Raya ","0","3","0","https://x.com/Gerindra/status/1774801827470668010","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:43 +0000 2024","8","Prabowo mengatakan dia mendukung pengembangan hubungan yang lebih mesra dengan China dan akan melanjutkan kebijakan pemerintah saat ini terkait hubungan bilateral dengan Tiongkok.","1774801825054761264","","Gerindra","in","Indonesia Raya ","0","3","0","https://x.com/Gerindra/status/1774801825054761264","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:43 +0000 2024","3","Sementara itu Prabowo menyampaikan salam tulus Presiden Joko Widodo kepada Xi Jinping dan mengaku senang menjadikan Tiongkok sebagai negara pertama yang ia kunjungi setelah terpilih menjadi Presiden RI.","1774801821657334118","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801821657334118","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:42 +0000 2024","3","Dia mengatakan Tiongkok akan bekerja sama dengan Indonesia untuk membangun komunitas China-Indonesia dengan masa depan bersama yang memiliki pengaruh regional dan global sehingga dapat memberikan lebih banyak manfaat bagi kedua bangsa dan berkontribusi terhadap perdamaian ","1774801819279225198","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801819279225198","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:41 +0000 2024","3","Xi Jinping menuturkan selama ini China memandang hubungannya dengan Indonesia dari sudut pandang strategis dan jangka panjang dan bersedia memperdalam kerja sama strategis menyeluruh dengan Jakarta.","1774801816771010829","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801816771010829","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:41 +0000 2024","2","Xi Jinping mencontohkan proyek kereta cepat pertama di Asia Tenggara itu sebagai bentuk hubungan bilateral antara Indonesia-China yang berkembang pesat dan bermanfaat selama dekade terakhir.","1774801814397071601","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801814397071601","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:40 +0000 2024","2","Dalam pertemuan itu Xinhua juga melaporkan Xi Jinping dan Prabowo turut membicarakan kerja sama kedua negara selama ini termasuk proyek Kereta Cepat Bandung-Jakarta.","1774801812077629458","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801812077629458","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:40 +0000 2024","4"," (Xi Jinping) juga meminta Prabowo menyampaikan pesan salam yang tulus dan doa terbaiknya kepada Presiden Joko Widodo tulis laporan kantor berita China Xinhua.","1774801809762328652","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801809762328652","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:39 +0000 2024","4","Dalam pertemuan itu Xi Jinping kembali mengucapkan selamat kepada Prabowo atas kemenangannya di pemilihan presiden atau Pilpres 2024.","1774801807497367902","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801807497367902","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:39 +0000 2024","3","Presiden China Xi Jinping menggelar pembicaraan empat mata dengan Presiden Terpilih RI Prabowo Subianto di Beijing pada Senin (1/4).","1774801805211512841","","Gerindra","in","Indonesia Raya ","0","1","0","https://x.com/Gerindra/status/1774801805211512841","397673651","Gerindra"
"1774801802569134448","Mon Apr 01 14:11:38 +0000 2024","396","Xi Jinping Sambut Prabowo di Beijing Titip Pesan untuk Jokowi https://t.co/C9cdJvLuFJ","1774801802569134448","","","in","Indonesia Raya ","4","25","53","https://x.com/Gerindra/status/1774801802569134448","397673651","Gerindra"
"1772861028532961470","Mon Apr 01 14:09:51 +0000 2024","0","@Fraksi_Gerindra pake jalur bansos lagi..","1774801353375928787","","IsmetNs","in","Kota Baru, Indonesia","0","0","0","https://x.com/IsmetNs/status/1774801353375928787","902390977066713088","IsmetNs"
"1774800683184873739","Mon Apr 01 14:07:11 +0000 2024","34","Ketum Prabowo Mania Lapor ke Jokowi Mau Nyagub di Kaltara Lewat Gerindra #newsupdate #update #news #text https://t.co/FPcO4Uovuw","1774800683184873739","","","in","","10","23","13","https://x.com/kumparan/status/1774800683184873739","759692754985242625","kumparan"
"1774800179209638380","Mon Apr 01 14:05:11 +0000 2024","0"," Menurut saya sampai saat ini tidak ada gerakan yang konkret ingin mengubah undang-undang tersebut kata Habiburok https://t.co/goDG2fWbKn","1774800179209638380","","","in","Indonesia Raya","0","0","0","https://x.com/Partai_Gerindra/status/1774800179209638380","381680827","Partai_Gerindra"
